Source,Target,Association
Simpfy_project_96010eb4/ds_Stage_sort,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual12_pieChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_Stage_sort,Simpfy_project_96010eb4/ds_Stage_sort/Stage,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_Stage_sort/Stage,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual12_pieChart/Stage_sort_Stage,core.DirectionalDataFlow
$resource,Simpfy_project_96010eb4/Reference_Stage_sort,core.ResourceParentChild
Simpfy_project_96010eb4/Reference_Stage_sort,Simpfy_project_96010eb4/Connection_Stage_sort,core.ResourceParentChild
Simpfy_project_96010eb4/Connection_Stage_sort,Simpfy_project_96010eb4/Stage_sort,core.DataSourceParentChild
Simpfy_project_96010eb4/Stage_sort,Simpfy_project_96010eb4/ds_Stage_sort,core.DataSetDataFlow
Simpfy_project_96010eb4/Stage_sort,Simpfy_project_96010eb4/Stage_sort/Stage,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/Stage_sort/Stage,Simpfy_project_96010eb4/ds_Stage_sort/Stage,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual13_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual13_card,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual13_card/Min_simpfy_projects_vw_project_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual13_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual13_card/Min_simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual14_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual14_card,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual14_card/simpfy_challenges_vw_Blank_challenges_count,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4,Simpfy_project_96010eb4/ds_simpfy_challenges_vw,custom.PowerBI.v3.ReportToDataset
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual14_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/Blank_challenges_count,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/Blank_challenges_count,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual14_card/simpfy_challenges_vw_Blank_challenges_count,core.DirectionalDataFlow
$resource,Simpfy_project_96010eb4/Reference_simpfy_challenges_vw,core.ResourceParentChild
Simpfy_project_96010eb4/Reference_simpfy_challenges_vw,Simpfy_project_96010eb4/Connection_simpfy_challenges_vw,core.ResourceParentChild
Simpfy_project_96010eb4/Connection_simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw,core.DataSourceParentChild
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw,core.DataSetDataFlow
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw/Blank_challenges_count,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_challenges_vw/Blank_challenges_count,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/Blank_challenges_count,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual15_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual15_card,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual15_card/simpfy_projects_vw_distinct_count_pillars,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual15_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/distinct_count_pillars,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/distinct_count_pillars,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual15_card/simpfy_projects_vw_distinct_count_pillars,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/distinct_count_pillars,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/distinct_count_pillars,Simpfy_project_96010eb4/ds_simpfy_projects_vw/distinct_count_pillars,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual16_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual16_card,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual16_card/simpfy_projects_vw_Dynamic_display_unit_tc,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual16_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Dynamic_display_unit_tc,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Dynamic_display_unit_tc,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual16_card/simpfy_projects_vw_Dynamic_display_unit_tc,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Dynamic_display_unit_tc,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Dynamic_display_unit_tc,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Dynamic_display_unit_tc,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual17_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual17_card,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual17_card/simpfy_projects_vw_Dynamic_display_unit_tc,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual17_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Dynamic_display_unit_tc,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual17_card/simpfy_projects_vw_Dynamic_display_unit_tc,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/simpfy_projects_vw_Total_cost_distinct_project,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Total_cost_distinct_project,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Total_cost_distinct_project,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/simpfy_projects_vw_Total_cost_distinct_project,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Total_cost_distinct_project,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Total_cost_distinct_project,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Total_cost_distinct_project,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/simpfy_projects_vw_segment_name_abbreviated,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name_abbreviated,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/simpfy_projects_vw_segment_name_abbreviated,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/Min_simpfy_projects_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/Min_simpfy_projects_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/simpfy_projects_vw_Total_cost_distinct_project_for_label_formatted,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Total_cost_distinct_project_for_label_formatted,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Total_cost_distinct_project_for_label_formatted,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual18_barChart/simpfy_projects_vw_Total_cost_distinct_project_for_label_formatted,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Total_cost_distinct_project_for_label_formatted,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Total_cost_distinct_project_for_label_formatted,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Total_cost_distinct_project_for_label_formatted,core.DirectionalDataFlow
Simpfy_project_96010eb4/605491f5f08a57683ed5,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual19_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual19_card,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual19_card/simpfy_projects_vw_socar_share_distinct,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual19_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_distinct,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_distinct,Simpfy_project_96010eb4/605491f5f08a57683ed5/Visual19_card/simpfy_projects_vw_socar_share_distinct,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/socar_share_distinct,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/socar_share_distinct,Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_distinct,core.DirectionalDataFlow
Simpfy_project_96010eb4,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart/simpfy_challenges_vw_risk_level,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/risk_level,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/risk_level,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart/simpfy_challenges_vw_risk_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw/risk_level,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_challenges_vw/risk_level,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/risk_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw/challange_id,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart/Min_simpfy_challenges_vw_risk_level,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/risk_level,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual1_barChart/Min_simpfy_challenges_vw_risk_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart/simpfy_challenges_vw_segment_name_abbreviated,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name_abbreviated,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name_abbreviated,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart/simpfy_challenges_vw_segment_name_abbreviated,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw/segment_name_abbreviated,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_challenges_vw/segment_name_abbreviated,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name_abbreviated,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart/simpfy_challenges_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart/simpfy_challenges_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw/segment_name,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_challenges_vw/segment_name,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual2_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual3_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual3_card,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual3_card/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual3_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual3_card/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart/simpfy_challenges_vw_challenge_type_abbreviated,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_type_abbreviated,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_type_abbreviated,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart/simpfy_challenges_vw_challenge_type_abbreviated,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw/challenge_type_abbreviated,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_challenges_vw/challenge_type_abbreviated,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_type_abbreviated,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual4_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart/simpfy_challenges_vw_challenge_impact_level,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_impact_level,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_impact_level,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart/simpfy_challenges_vw_challenge_impact_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_challenges_vw,Simpfy_project_96010eb4/simpfy_challenges_vw/challenge_impact_level,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_challenges_vw/challenge_impact_level,Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_impact_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual5_pieChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual6_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual6_tableEx,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual6_tableEx/simpfy_challenges_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual6_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual6_tableEx/simpfy_challenges_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual6_tableEx,Simpfy_project_96010eb4/40e9ffb52e9275b54eb3/Visual6_tableEx/simpfy_challenges_vw_title,custom.PowerBI.v3.VisualToField
